csvFile,rowNumber,sameOutput,sameData,sameResults,runTime,runTimeAI,FilePath
gpt3,178,1,1,1,2.3726954,3.1809157,Math_Model/2-1国赛题目+论文/2013/B254/814姜荣杰，朱佳亭，金建邦/程序/p3/di.m
gpt3,179,1,1,0,3.1217501,2.8997338,Math_Model/2-1国赛题目+论文/2013/B254/814姜荣杰，朱佳亭，金建邦/程序/p3/p3.m
gpt3,180,0,1,0,3.4083631,0.19379,Math_Model/2-1国赛题目+论文/2013/B254/814姜荣杰，朱佳亭，金建邦/程序/p3/pei.m
gpt3,181,1,0,0,3.5964164,1.1023969,Math_Model/2-1国赛题目+论文/2013/D057/1D1403/程序与附录/程序3_1/timeuse_min.m
gpt3,182,1,0,1,1.1531697,1.0619876,Math_Model/2-1国赛题目+论文/2013/D057/1D1403/程序与附录/程序3_3/sbusy.m
gpt3,183,0,0,0,46.5042582,50.2987071,Math_Model/2-1国赛题目+论文/2014/A305/A10009072_吉张鹤轩_杨升_陈同广/genpics.m
gpt3,184,1,1,0,4.8467039,2.9921213,Math_Model/2-1国赛题目+论文/2014/A377/A11168020_郑建国_陶禹诺_严洒洒/picprocess1.m
gpt3,185,1,1,0,0.590116,0.9087581,Math_Model/2-1国赛题目+论文/2014/A377/A11168020_郑建国_陶禹诺_严洒洒/picprocess2.m
gpt3,186,1,1,0,1.2394032,0.2964514,Math_Model/2-1国赛题目+论文/2014/B009/B16046004_程双泽_李君昌_陈凌勤/w2_1.m
gpt3,187,1,1,0,1.3795448,2.235735,Math_Model/2-1国赛题目+论文/2014/B009/B16046004_程双泽_李君昌_陈凌勤/w2_2.m
gpt3,188,1,1,1,0.7646796,0.5746388,Math_Model/2-1国赛题目+论文/2016/xipoxitong-master/2D模型改进/best_xitong_expand.m
gpt3,189,0,0,0,2.588565,0.2342599,Math_Model/2-1国赛题目+论文/2016/xipoxitong-master/2D模型改进/effect_v1_v2_H.m
gpt3,190,1,0,1,3.2919127,2.9714624,Math_Model/2-1国赛题目+论文/2016/xipoxitong-master/2D模型改进/solve3_expand.m
gpt3,191,1,1,1,2.8945734,3.3899994,Math_Model/2-1国赛题目+论文/2016/xipoxitong-master/2D系泊系统/best_xitong.m
gpt3,192,0,1,0,1.8025882,0.3086209,Math_Model/2-1国赛题目+论文/2016/xipoxitong-master/2D系泊系统/effect_v_wind.m
gpt3,193,1,1,1,0.0679286,0.0421886,Math_Model/3-1算法-Algorithms_MathModels/FuzzyMathematicalModel模糊数学模型/多目标模糊综合评价/main.m
gpt3,194,0,0,0,0.0814861,0.0748036,Math_Model/3-1算法-Algorithms_MathModels/FuzzyMathematicalModel模糊数学模型/模糊聚类/fuzzy_cluster_analysis.m
gpt3,195,0,1,0,0.0839651,0.0561129,Math_Model/3-1算法-Algorithms_MathModels/FuzzyMathematicalModel模糊数学模型/模糊聚类/main.m
gpt3,196,0,1,0,0.0675201,0.0592275,Math_Model/3-1算法-Algorithms_MathModels/GreySystem灰色系统/strength_analysis.m
gpt3,197,1,1,0,4.9468422,4.8978075,Math_Model/3-1算法-Algorithms_MathModels/HeuristicAlgorithm（补分启发式算法，包括神经网络、模拟退火、遗传算法）/模拟退火算法/10_cities_TSP/main.m
gpt3,198,1,0,1,2.848726,1.3264427,Math_Model/3-1算法-Algorithms_MathModels/HeuristicAlgorithm（补分启发式算法，包括神经网络、模拟退火、遗传算法）/模拟退火算法/TSP(SA)/main.m
gpt3,199,0,1,0,4.0689723,0.4287037,Math_Model/3-1算法-Algorithms_MathModels/HeuristicAlgorithm（补分启发式算法，包括神经网络、模拟退火、遗传算法）/神经网络算法/MATLAB神经网络30个案例分析/案例10 离散Hopfield神经网络的分类——高校科研能力评价/chapter10.m
gpt3,200,1,1,0,1.4669482,1.2142978,Math_Model/3-1算法-Algorithms_MathModels/HeuristicAlgorithm（补分启发式算法，包括神经网络、模拟退火、遗传算法）/神经网络算法/MATLAB神经网络30个案例分析/案例11 连续Hopfield神经网络的优化-旅行商问题优化计算/main.m
gpt3,201,1,1,0,7.5712432,2.2502327,Math_Model/3-1算法-Algorithms_MathModels/HeuristicAlgorithm（补分启发式算法，包括神经网络、模拟退火、遗传算法）/神经网络算法/MATLAB神经网络30个案例分析/案例16 单层竞争神经网络的数据分类—患者癌症发病预测/chapter16.m
gpt3,202,1,1,0,4.1007146,3.5529079,Math_Model/3-1算法-Algorithms_MathModels/HeuristicAlgorithm（补分启发式算法，包括神经网络、模拟退火、遗传算法）/神经网络算法/MATLAB神经网络30个案例分析/案例22 LVQ神经网络的预测——人脸朝向识别/chapter22_bp.m
gpt3,203,1,1,0,4.3093689,3.6636691,Math_Model/3-1算法-Algorithms_MathModels/HeuristicAlgorithm（补分启发式算法，包括神经网络、模拟退火、遗传算法）/神经网络算法/MATLAB神经网络30个案例分析/案例22 LVQ神经网络的预测——人脸朝向识别/chapter22_lvq.m
gpt3,204,1,1,0,142.0090249,152.4034057,Math_Model/3-1算法-Algorithms_MathModels/HeuristicAlgorithm（补分启发式算法，包括神经网络、模拟退火、遗传算法）/神经网络算法/MATLAB神经网络30个案例分析/案例22 LVQ神经网络的预测——人脸朝向识别/crossvalind_lvq.m
gpt3,205,1,1,0,6.9738354,7.0981323,Math_Model/3-1算法-Algorithms_MathModels/HeuristicAlgorithm（补分启发式算法，包括神经网络、模拟退火、遗传算法）/神经网络算法/MATLAB神经网络30个案例分析/案例22 LVQ神经网络的预测——人脸朝向识别/test.m
gpt3,206,0,1,0,1.0857075,0.1469627,Math_Model/3-1算法-Algorithms_MathModels/HeuristicAlgorithm（补分启发式算法，包括神经网络、模拟退火、遗传算法）/神经网络算法/MATLAB神经网络30个案例分析/案例23 小波神经网络的时间序列预测-短时交通流量预测/wavenn.m
gpt3,207,0,1,0,2.428283,0.6463382,Math_Model/3-1算法-Algorithms_MathModels/HeuristicAlgorithm（补分启发式算法，包括神经网络、模拟退火、遗传算法）/神经网络算法/MATLAB神经网络30个案例分析/案例25 广义神经网络的聚类算法-网络入侵聚类/FCMGRNN.m
gpt3,208,1,1,0,11.7022075,9.4283354,Math_Model/3-1算法-Algorithms_MathModels/HeuristicAlgorithm（补分启发式算法，包括神经网络、模拟退火、遗传算法）/神经网络算法/MATLAB神经网络30个案例分析/案例3 遗传算法优化BP神经网络-非线性函数拟合/Genetic.m
gpt3,209,1,1,0,0.2410948,0.1246673,Mathematics/mm/DeMat/Rundeopt.m
gpt3,210,1,1,1,0.7993107,0.9328051,Mathematics/mm/matlab/2018/F/code/one_GA_split/use_rate.m
gpt3,211,1,1,0,0.2644275,0.1461232,Mathematics/mm/source_code/jm99a1simu.m
gpt3,212,0,1,0,2.5114852,1.2524318,Matlab-Machine/004_Data regression prediction based on support vector machine (libsvm)/main.m
gpt3,213,1,1,0,4.0603737,3.0464714,Matlab-Machine/005_Data classification prediction based on support vector machine (libsvm)/main.m
gpt3,214,0,1,0,2.3361452,0.6447489,Matlab-Machine/006_Time series forecasting based on support vector machine (libsvm)/main.m
gpt3,215,1,1,0,4.3240686,3.2769086,Matlab-Machine/010_Data regression prediction based on random forest algorithm/main.m
gpt3,216,1,1,1,4.8323961,4.367226,Matlab-Machine/011_Data classification prediction based on random forest algorithm/main.m
gpt3,217,0,1,0,4.0542693,0.6827614,Matlab-Machine/012_Time series forecasting based on random forest algorithm/main.m
gpt3,218,1,0,1,0.9597239,0.9532849,Matlab-Machine/020_Data regression prediction based on BP neural network - predicting new data/NewData.m
gpt3,219,1,1,0,2.2468835,2.2485671,Matlab-Machine/027_Data regression prediction based on extreme learning machine/main.m
gpt3,220,1,1,1,2.9139022,2.9189331,Matlab-Machine/028_Data classification prediction based on extreme learning machine/main.m
gpt3,221,0,1,0,2.2811213,0.6808115,Matlab-Machine/029_Time series forecasting based on extreme learning machine/main.m
gpt3,222,1,1,0,3.1275595,3.0866105,Matlab-Machine/030_Data regression prediction based on particle swarm optimization algorithm optimized support vector machine (libsvm)/main.m
gpt3,223,0,1,0,4.1653424,0.0801796,Matlab-Machine/031_Data classification prediction based on particle swarm optimization algorithm optimized support vector machine (libsvm)/main.m
gpt3,224,1,1,0,3.2530595,3.2842095,Matlab-Machine/032_Time series forecasting based on particle swarm optimization algorithm optimized support vector machine (libsvm)/main.m
gpt3,225,1,1,0,2.310581,2.2532855,Matlab-Machine/033_Data regression prediction based on partial least squares algorithm/main.m
gpt3,226,0,1,0,3.082517,0.0615529,Matlab-Machine/034_Data classification prediction based on partial least squares algorithm/main.m
gpt3,227,0,1,0,2.2615203,0.7029772,Matlab-Machine/035_Time series forecasting based on partial least squares algorithm/main.m
gpt3,228,1,1,0,1.5747214,1.6422029,Matlab-Machine/036_Data regression prediction based on least squares support vector machine/main.m
gpt3,229,1,1,0,0.2822739,0.3073099,Must-Reading-on-ISAC/Codes/Fan2018TSP/Codes for DFRC Waveform Design/Constant Modulus/CE_similarity_bb_ARS.m
gpt3,230,1,1,1,0.305898,0.3341791,Must-Reading-on-ISAC/Codes/Fan2018TSP/Codes for DFRC Waveform Design/Constant Modulus/CE_similarity_bb_BRS.m
gpt3,231,1,1,1,5.6470664,5.3000717,Must-Reading-on-ISAC/Codes/Fan2018TSP/Codes for DFRC Waveform Design/Waveform Design With Given Radar Beampatterns/sumrate_PD_tradeoff.m
gpt3,232,0,0,0,21.0594447,0.2716837,NaveGo/examples/real-data/navego_example_real_ekinox.m
gpt3,233,1,0,0,22.1183768,22.1034911,NaveGo/examples/real-data/navego_example_real_gnss_outage.m
gpt3,234,1,0,0,19.3921718,19.4883873,NaveGo/examples/real-data/navego_example_real_ins_ekinox.m
gpt3,235,1,0,1,24.1848025,25.956243,NaveGo/examples/real-data/navego_example_real_mpu6000.m
gpt3,236,-1,-1,-1,0.2428152,-1,NaveGo/examples/sensor-read-example/navego_example_sensor_read.m
gpt3,237,1,1,1,0.1107245,0.0772182,NaveGo/examples/visual-data/canada-planetary-data/scripts/optimizer.m
gpt3,238,1,1,0,0.0577891,0.0467038,NaveGo/examples/visual-data/katwijk-planetary-data/scripts/optimizer.m
gpt3,239,1,1,1,0.0746176,0.0647198,Octave/mlclass-ex6/mlclass-ex6/getVocabList.m
gpt3,240,1,1,1,0.0730239,0.0534432,OpenTLD/img/img_merge_frames.m
gpt3,241,0,1,0,0.0385777,0.1155099,OpenTLD/other/init_workspace.m
gpt3,242,1,1,1,9.4332776,9.3641885,OptimTraj/demo/acrobot/MAIN.m
gpt3,243,1,1,1,2.3255262,2.4009939,OptimTraj/demo/cartPole/MAIN_minForce.m
gpt3,244,1,1,1,4.2808091,4.4435533,OptimTraj/demo/cartPole/MAIN_minTime.m
gpt3,245,1,1,1,4.6451943,4.5027238,OptimTraj/demo/cartPole/RESULTS_makePlots.m
gpt3,246,1,1,1,1.5608394,1.3304088,OptimTraj/demo/cartPole/TEST_openLoopDynamics.m
gpt3,247,1,1,1,3.5355492,3.7528292,OptimTraj/demo/fiveLinkBiped/MAIN.m
gpt3,248,1,1,1,12.8205732,13.2838868,OptimTraj/demo/fiveLinkBiped/RESULTS.m
gpt3,249,1,1,1,0.3347612,0.3482059,OptimTraj/demo/fiveLinkBiped/TEST_drawRobot.m
gpt3,250,1,1,1,3.8232605,3.8050751,OptimTraj/demo/fiveLinkBiped/costOfTransport/MAIN.m
gpt3,251,1,1,1,0.386088,0.3631823,OptimTraj/demo/fiveLinkBiped/costOfTransport/TEST_drawRobot.m
gpt3,252,1,1,1,0.5109419,0.5121681,OptimTraj/demo/goddardRocket/MAIN.m
gpt3,253,1,1,1,1.9389313,1.3275089,OptimTraj/demo/gradientsTutorial/MAIN.m
gpt3,254,1,1,1,1.7285756,1.6740632,OptimTraj/demo/minTimeBvp/MAIN.m
gpt3,255,1,1,1,1.0167719,1.0098909,OptimTraj/demo/minimumSnap/chainIntegrator/MAIN.m
gpt3,256,1,1,1,1.6044284,1.521496,OptimTraj/demo/minimumSnap/minAccel/MAIN.m
gpt3,257,1,1,1,1.4966701,1.4879182,OptimTraj/demo/minimumSnap/minJerk/MAIN.m
gpt3,258,1,1,1,1.4831822,1.4712267,OptimTraj/demo/minimumSnap/minSnap/MAIN.m
gpt3,259,1,1,0,32.3933841,32.4502539,OptimTraj/demo/minimumWork/MAIN_cstWork.m
gpt3,260,1,1,1,0.7296762,0.7172751,OptimTraj/demo/minimumWork/MAIN_forceSquared.m
gpt3,261,1,1,1,1.4290434,1.3540656,OptimTraj/demo/minimumWork/MAIN_smoothWork.m
gpt3,262,1,1,1,5.2936468,5.4343419,OptimTraj/demo/quadRotor2d/MAIN_minAccelTraj.m
gpt3,263,1,1,1,5.0341125,4.9898365,OptimTraj/demo/quadRotor2d/MAIN_minForceTraj.m
gpt3,264,1,1,1,24.1583431,24.1917452,OptimTraj/demo/quadRotor2d/MAIN_minJerkTraj.m
gpt3,265,1,1,1,0.6762378,0.6728536,OptimTraj/demo/quadRotor2d/MAIN_simulate.m
gpt3,266,1,1,1,4.7744543,4.7873156,OptimTraj/demo/quadRotor3d/MAIN_minThrottleTraj.m
gpt3,267,1,1,1,7.9522674,7.9990115,OptimTraj/demo/quadRotor3d/MAIN_minTimeTraj.m
gpt3,268,0,1,0,2.6569335,2.1591911,OptimTraj/demo/quadRotor3d/TESTRUNNER.m
gpt3,269,-1,-1,-1,0.0672725,-1,OptimTraj/demo/quadRotor3d/test/TEST_Euler2RotMat.m
gpt3,270,-1,-1,-1,0.0682642,-1,OptimTraj/demo/quadRotor3d/test/TEST_computePropOpPoint.m
gpt3,271,-1,-1,-1,0.0721039,-1,OptimTraj/demo/quadRotor3d/test/TEST_definePropulsionModel.m
gpt3,272,-1,-1,-1,0.1110388,-1,OptimTraj/demo/quadRotor3d/test/TEST_plotPropLoc.m
gpt3,273,1,1,1,0.0796404,0.0676797,OptimTraj/demo/quadRotor3d/utilities/loadPlant_QuadRotor3d.m
gpt3,274,1,1,1,0.8804152,0.9024081,OptimTraj/demo/simplePendulum/MAIN.m
gpt3,275,1,0,1,3.701052,2.8280595,OptimTraj/demo/simpleWalker/Derive_simpleWalker.m
gpt3,276,1,1,1,1.1901599,1.1014589,OptimTraj/demo/simpleWalker/MAIN.m
gpt3,277,-1,-1,-1,0.1018733,-1,OptimTraj/demo/toyCar/MAIN.m
gpt3,278,1,1,0,2.369194,2.1073836,PIDtoolbox/PTprocess.m
gpt3,279,1,1,1,7.2724669,7.8651427,R-FCN/fetch_data/fetch_caffe_mex_windows_vs2013_cuda75.m
gpt3,280,1,1,1,7.830464,6.712153,R-FCN/fetch_data/fetch_demo_model_ResNet101.m
gpt3,281,1,1,0,8.4905195,7.0033039,R-FCN/fetch_data/fetch_model_ResNet101.m
gpt3,282,1,1,1,8.8318997,5.3909778,R-FCN/fetch_data/fetch_model_ResNet50.m
gpt3,283,1,1,1,16.7338171,20.8763945,R-FCN/fetch_data/fetch_region_proposals.m
gpt3,284,1,1,1,0.0789797,0.059627,RankIQA/data/data_generator/distortion_saver.m
gpt3,285,0,1,0,6.8113365,0.322217,SAR-Synthetic-Aperture-Radar/1-SAR成像算法/CS算法/1-正侧视，点目标仿真/CSA_imaging.m
gpt3,286,0,1,0,5.9284204,0.0829261,SAR-Synthetic-Aperture-Radar/1-SAR成像算法/CS算法/2-小斜视角，点目标仿真/CSA_imaging.m
gpt3,287,0,1,0,16.9917167,0.1327274,SAR-Synthetic-Aperture-Radar/1-SAR成像算法/CS算法/3-Radarsat-1 的实际数据，CSA成像/Radarsat_1_CSA.m
gpt3,288,0,1,0,12.7361699,0.0625022,SAR-Synthetic-Aperture-Radar/2-InSAR干涉SAR-人造场景仿真/CS算法/2014.12.23.针对“1300m乘以800m的矩形场景中，有半径250m，高度80m的圆锥”干涉处理/InSAR_processing_using_CSA.m
gpt3,289,1,1,0,0.5070728,0.4410108,Smart-Algorithm/Ant_Colony_Optimization/ACO_MatLab/AC解决函数最优解/SolveMax.m
gpt3,290,0,0,0,7.5772809,0.066164,Smart-Algorithm/Ant_Colony_Optimization/ACO_MatLab/AOC解决TSP问题/mian.m
gpt3,291,1,1,0,0.7969688,1.1281226,Smart-Algorithm/Genetic_Algorithm/GA_MatLab/GA遗传算法解决TSP问题/main.m
gpt3,292,1,1,0,1.0766738,0.7627818,Smart-Algorithm/Genetic_Algorithm/GA_MatLab/GA遗传算法解决非线性最优解/main.m
gpt3,293,0,1,0,71.0219069,1.7623626,Smart-Algorithm/Immunity_Algorithm/IMA/main.m
gpt3,294,0,0,0,17.5241105,0.3764826,Smart-Algorithm/Immunity_Algorithm/IMA解决TSP问题/main.m
gpt3,295,0,1,0,8.5201238,1.7533458,Smart-Algorithm/Immunity_Algorithm/IMA解决非线性问题求解/main.m
gpt3,296,1,1,1,0.5658103,0.4403031,Smart-Algorithm/Particle_Swarm_Optimization/PSO-Toolbox/main.m
gpt3,297,1,1,1,0.4103081,0.4414777,Smart-Algorithm/Particle_Swarm_Optimization/PSO-basic/DrawGriewank.m
gpt3,298,0,1,0,0.3961412,0.0723405,Smart-Algorithm/Particle_Swarm_Optimization/PSO-basic/DrawRastrigin.m
gpt3,299,1,1,0,0.1424021,0.1359001,Smart-Algorithm/Particle_Swarm_Optimization/PSO-basic/main.m
gpt3,300,1,1,1,0.13161,0.1089784,Stanford-Machine-Learning-Course/Anomaly Detection and Recommender Systems/mlclass-ex8/loadMovieList.m
gpt3,301,1,1,1,0.1178514,0.1003774,Stanford-Machine-Learning-Course/Support Vector Machines/mlclass-ex6/getVocabList.m
gpt3,302,0,1,0,2.3117757,0.0824964,TIGRE/MATLAB/Third_party_tools/Inpaint_nans/inpaint_nans_demo.m
gpt3,303,1,1,1,2.3175027,1.0410156,TIGRE/MATLAB/Utilities/showGeoCBCTDiagram.m
gpt3,304,1,1,1,0.2259301,0.1864454,TIGRE/MATLAB/Utilities/Setup/locate_cuda.m
gpt3,305,1,1,1,0.106011,0.0849903,Total-Text-Dataset/Evaluation_Protocol/Eval.m
gpt3,306,1,1,1,5.2504937,3.8616637,automatic-driving-decision-and-planning-for-matlab/EMPlanner/emplanner_init.m
gpt3,307,1,1,1,3.6080395,3.8908313,automatic-driving-decision-and-planning-for-matlab/EMPlannerV0.5/emplanner_init.m
gpt3,308,1,1,1,3.7503516,3.6513582,automatic-driving-decision-and-planning-for-matlab/EMPlanner_v0.1/emplanner_init.m
gpt3,309,1,1,1,3.8459065,3.7195145,automatic-driving-decision-and-planning-for-matlab/EMPlanner_v0.11/emplanner_init.m
gpt3,310,1,1,1,4.0532335,3.700166,automatic-driving-decision-and-planning-for-matlab/EMPlanner_v0.4/emplanner_init.m
gpt3,311,1,1,1,3.5308112,3.7552755,automatic-driving-decision-and-planning-for-matlab/EMplanner_v0.2/emplanner_init.m
gpt3,312,1,1,1,3.5664676,4.3553581,automatic-driving-decision-and-planning-for-matlab/EMplanner_v0.3/emplanner_init.m
gpt3,313,0,1,0,0.5531938,0.0618151,bnt/KPMstats/test_dir.m
gpt3,314,0,1,0,0.2768414,0.0711937,bnt/KPMtools/asdemo.m
gpt3,315,1,1,1,0.0928038,0.060427,bnt/KPMtools/centeringMatrix.m
gpt3,316,0,1,0,0.0865859,0.0627926,bnt/KPMtools/logsum_test.m
gpt3,317,1,1,0,0.1137795,0.1017305,bnt/KPMtools/optimalMatchingTest.m
gpt3,318,1,1,1,0.3603502,0.2493438,bnt/KPMtools/set_xtick_label_demo.m
gpt3,319,1,1,0,0.225486,0.1121604,bnt/SLP/examples/UCI_DataSets/SPECTD.m
gpt3,320,0,1,0,0.101086,0.0768678,bnt/SLP/examples/UCI_DataSets/houseL.m
gpt3,321,1,1,0,0.3807817,0.4157943,bnt/SLP/examples/UCI_DataSets/letterD.m
gpt3,322,0,1,0,0.0820635,0.072151,bnt/SLP/examples/UCI_DataSets/monks1D.m
gpt3,323,0,1,0,0.0884679,0.0794854,bnt/SLP/examples/UCI_DataSets/monks2D.m
gpt3,324,0,1,0,0.1099434,0.0721344,bnt/SLP/examples/UCI_DataSets/monks3D.m
gpt3,325,1,1,0,0.307922,0.1836159,bnt/SLP/examples/UCI_DataSets/mushroomsL.m
gpt3,326,0,1,0,0.2923504,0.0941486,bnt/SLP/examples/UCI_DataSets/penD.m
gpt3,327,1,1,0,0.0812081,0.0805149,bnt/SLP/examples/UCI_DataSets/thyroidL.m
gpt3,328,1,1,0,0.1367551,0.1209223,bnt/graph/test.m
gpt3,329,1,1,1,0.2536875,0.2929104,chebfun/ODEformats.m
gpt3,330,1,1,1,1.1262194,1.0252049,chebfun/cheblogo.m
gpt3,331,1,1,1,0.0854606,0.062219,chebfun/tests/cheb/test_galleryball.m
gpt3,332,1,1,1,0.4099688,0.3678097,cnn-for-image-retrieval/matconvnet-1.0-beta17/matlab/vl_setupnn.m
gpt3,333,1,1,1,0.3796708,0.4888961,cnn-for-image-retrieval/matconvnet-1.0-beta18/matlab/vl_setupnn.m
gpt3,334,1,1,1,0.0831902,0.0754551,crfasrnn/matlab-scripts/devtools/tvg_VOCinit.m
gpt3,335,1,0,0,382.2554924,298.6272553,deep-photo-styletransfer/gen_laplacian/gen_laplacian.m
gpt3,336,1,1,1,0.0941752,0.079159,eeglab/functions/adminfunc/biosigpathfirst.m
gpt3,337,1,1,1,0.0973078,0.0750454,eeglab/functions/adminfunc/eeglab_options.m
gpt3,338,1,1,1,0.5948804,0.4767205,face_verification_experiment/code/evaluation.m
gpt3,339,1,0,1,9.6899824,3.5548579,faster_rcnn/fetch_data/fetch_caffe_mex_windows_vs2013_cuda65.m
gpt3,340,1,1,1,35.511558,35.7883397,faster_rcnn/fetch_data/fetch_faster_rcnn_final_model.m
gpt3,341,1,1,0,79.85786,24.7744148,faster_rcnn/fetch_data/fetch_model_VGG16.m
gpt3,342,1,0,0,9.5668763,3.3456593,faster_rcnn/fetch_data/fetch_model_ZF.m
gpt3,343,1,1,1,0.216838,0.2319338,fieldtrip/external/afni/Test_BrikLoad.m
gpt3,344,-1,-1,-1,-1,-1,fieldtrip/external/afni/Test_TellAfni.m
gpt3,345,1,1,1,0.1816528,0.1272544,fieldtrip/external/afni/Test_m3dReorder.m
gpt3,346,1,1,0,6.4698609,1.2433492,fieldtrip/external/bayesFactor/tools/runTest.m
gpt3,347,1,1,1,0.2000265,0.2001718,fieldtrip/external/besa/test_matlab2besa.m
gpt3,348,1,1,1,0.0563079,0.0470286,fieldtrip/external/dss/keyboard_interrupt.m
gpt3,349,0,1,1,0.0927771,0.0704244,fieldtrip/external/fastica/demosig.m
gpt3,350,1,1,1,0.0636359,0.0523221,fieldtrip/external/iso2mesh/getexeext.m
gpt3,351,1,0,1,1.3522897,1.0382015,fieldtrip/external/npmk/NPMKverChecker.m
